,Speaker,transcript_text,clean_transcript_text,date
237,MR FISCHER,MR FISCHER If that’s what it takes [Laughter] ,If that’s what it takes [Laughter],20170201
238,CHAIR YELLEN,CHAIR YELLEN President Rosengren,President Rosengren,20170201
239,MR ROSENGREN,MR ROSENGREN Thank you Madam Chair Incoming data since the previous meeting have not changed the forecast I had in December My current forecast is similar to that of the Tealbook forecast My policy assumption is also similar for 2017 My modal forecast calls for four increases but with the acknowledgement of the possibility that more rapid tightening may be in order in the out-years in order to prevent a large overshoot of full employment in the labor marketThe private-sector forecast for 2017 which is the Blue Chip consensus forecast like the Tealbook and my forecast has the unemployment rate falling to 4½ percent by the end of this year with the decline continuing in 2018 The December median sep differs from my forecast in that the sep unemployment rate median gets to 4½ percent at the end of this year and remains there despite the real gdp growth forecast over the next three years averaging 2 percent In contrast I expect the economy to grow somewhat faster than 2 percent which is above my estimate of potential at 1¾ percent and as a consequence I expect the downward trend in the unemployment rate to continueMy somewhat higher growth in part reflects the assumption that we will have fiscal stimulus at the magnitude in the Tealbook The assumed increase in fiscal policy stimulus is consistent with the financial market movements we have seen including the significantly higher prices in stock indexes and improvements in numerous indexes of business and consumerconfidence While many aspects of fiscal policy are unclear actions taken to date do seem consistent with a lower corporate tax rate and an emphasis on significantly reducing government regulations Regardless of whether the movements in stock prices and confidence indexes reflect diminished risk aversion confidence that fiscal stimulus makes a downturn in the near term less likely or animal spirits released by the promise of lower taxes and less regulation I do think that the positive movements we have seen since November do imply the possibility of growth as fast as if not faster than the TealbookHowever the modal forecast does not capture possible heightened tail risk Indeed threats of possible trade wars fiscal hiring freezes or an abrupt end to the ACA make me concerned that downside tail risks may be elevated However it is noteworthy that financial markets seem to have priced in much less risk with stock market volatility indexes at surprisingly low levelsThe possibility that labor markets become tighter and cause more wage pressure is addressed in one of the alternative scenarios in the Tealbook My staff looked at whether tight labor markets were generating higher wage pressures by looking at the CPS microdata which allow one to control for compositional effects such as varying productivity and price- and wage- setting patterns across industries that make it difficult to isolate the effect of labor market slack in some aggregate wage measuresThey find that the relationship between nominal wage growth and labor market tightness has strengthened recently and is consistent with the pickup in wages evident in the Atlanta Fed wage tracker Such a finding suggests we may not have the luxury of waiting long to return to a more normalized monetary policy The data are also consistent with evidence that we have undershot the natural rate of unemployment As we have discussed here before I fear that suchan undershoot is worrisome in itself as it may force a more aggressive subsequent policy response—which would risk a large reaction of the economy as the unemployment rate rises back to the natural rateThus while I cannot dismiss the concerns that the spate of optimism in financial markets and confidence indexes will be ephemeral should such optimism be more enduring I would worry about an overshoot like the modal forecast in the Tealbook Such an outcome in my view would likely not be sustainable and would require significantly more tightening than shown in the December sep and contained in the Tealbook Thus my policy comments tomorrow will reflect the risk I see should the Tealbook forecast be an accurate representation of what actually unfolds Thank you Madam Chair,Thank you Madam Chair Incoming data since the previous meeting have not changed the forecast I had in December My current forecast is similar to that of the Tealbook forecast My policy assumption is also similar for 2017 My modal forecast calls for four increases but with the acknowledgement of the possibility that more rapid tightening may be in order in the out-years in order to prevent a large overshoot of full employment in the labor marketThe private-sector forecast for 2017 which is the Blue Chip consensus forecast like the Tealbook and my forecast has the unemployment rate falling to 4½ percent by the end of this year with the decline continuing in 2018 The December median sep differs from my forecast in that the sep unemployment rate median gets to 4½ percent at the end of this year and remains there despite the real gdp growth forecast over the next three years averaging 2 percent In contrast I expect the economy to grow somewhat faster than 2 percent which is above my estimate of potential at 1¾ percent and as a consequence I expect the downward trend in the unemployment rate to continueMy somewhat higher growth in part reflects the assumption that we will have fiscal stimulus at the magnitude in the Tealbook The assumed increase in fiscal policy stimulus is consistent with the financial market movements we have seen including the significantly higher prices in stock indexes and improvements in numerous indexes of business and consumerconfidence While many aspects of fiscal policy are unclear actions taken to date do seem consistent with a lower corporate tax rate and an emphasis on significantly reducing government regulations Regardless of whether the movements in stock prices and confidence indexes reflect diminished risk aversion confidence that fiscal stimulus makes a downturn in the near term less likely or animal spirits released by the promise of lower taxes and less regulation I do think that the positive movements we have seen since November do imply the possibility of growth as fast as if not faster than the TealbookHowever the modal forecast does not capture possible heightened tail risk Indeed threats of possible trade wars fiscal hiring freezes or an abrupt end to the ACA make me concerned that downside tail risks may be elevated However it is noteworthy that financial markets seem to have priced in much less risk with stock market volatility indexes at surprisingly low levelsThe possibility that labor markets become tighter and cause more wage pressure is addressed in one of the alternative scenarios in the Tealbook My staff looked at whether tight labor markets were generating higher wage pressures by looking at the CPS microdata which allow one to control for compositional effects such as varying productivity and price- and wage- setting patterns across industries that make it difficult to isolate the effect of labor market slack in some aggregate wage measuresThey find that the relationship between nominal wage growth and labor market tightness has strengthened recently and is consistent with the pickup in wages evident in the Atlanta Fed wage tracker Such a finding suggests we may not have the luxury of waiting long to return to a more normalized monetary policy The data are also consistent with evidence that we have undershot the natural rate of unemployment As we have discussed here before I fear that suchan undershoot is worrisome in itself as it may force a more aggressive subsequent policy response—which would risk a large reaction of the economy as the unemployment rate rises back to the natural rateThus while I cannot dismiss the concerns that the spate of optimism in financial markets and confidence indexes will be ephemeral should such optimism be more enduring I would worry about an overshoot like the modal forecast in the Tealbook Such an outcome in my view would likely not be sustainable and would require significantly more tightening than shown in the December sep and contained in the Tealbook Thus my policy comments tomorrow will reflect the risk I see should the Tealbook forecast be an accurate representation of what actually unfolds Thank you Madam Chair,20170201
240,CHAIR YELLEN,CHAIR YELLEN Governor Fischer,Governor Fischer,20170201
241,MR FISCHER,MR FISCHER Thank you Madam Chair The economy of the United States is in a good place but with major—that is very large some would even say “yuge”—uncertainties hovering over it The good news about the us economy is much the same as it was when we met seven weeks ago on December 13 and 14: Unemployment is at or below most estimates of the natural rate the pce inflation rate isse to reaching its target rate of 2 percent and there are few problems that need fomc intervention To be sure the low growth rate of productivity and the consequent low growth rate of real gdp are major problems but monetary policy can at best contribute relatively little to increasing the growth rate of the economy on a sustained basisFurther conditions abroad have improved Both the growth rate and the inflation rate of the euro zone have increased The projected decline in British growth that was expected to follow a Brexit election victory has not yet appeared though we should remind ourselves that Brexit has not yet happened and that Britain is still a member of the European Union bound byits rules The Chinese economy grew rapidly in the fourth quarter of 2016 although the engine of growth is one that will not be permanently sustainable The Indian economy however is suffering from an “own goal” following an ill-prepared monetary experiment And the Japanese central bank according to the newspapers today believes that it is in a good position to begin growing more rapidly again Commodity prices have risen and commodity producers including oil-producing countries are doing betterIn terms of us growth the more timely Tealbook—for the production of which the staff deserves our thanks and commendation—presents an analysis of an expansionary fiscal policy consisting of an increase in the primary budget deficit by 1 percent of gdp This expansion is assumed at least for the meantime until the proposals under consideration take more shape to take the form of a cut in personal income taxes beginning in the third quarter of this year It is calculated to increase the growth rate of real gdp by ¼ percentage point per year in 2017 ’18 and ’19 which means that the level of real gdp would be ¾ percentage point higher by the end of 2019Of course as the Risks and Uncertainty section later in Tealbook A which includes fan charts makes clear a wide variety of possible fiscal outcomes remain in play In addition we plan at our next meeting to discuss considerations for beginning to reduce the size of the Federal Reserve’s balance sheet In light of the very small amount of information about the economy that has arrived in the data received since our December meeting it’s clear that no change in the interest rate needs to be on the table today What we do in March will depend on the data that come in before that meetingI would like to conclude on the same note on which I began The specter of a possible end of the second age of globalization hangs over us In the period between the two world warsa great deal of attention was paid to competitive depreciations known also as “beggar thy neighbor” policies This latter phrase which has a wider context than just depreciations applies to what has been happening to the Mexican economy since November 8 More of that approach carries great dangers for the world economy not least for the us economyWe also need to remind ourselves of Kindleberger’s conclusion from his studies of the global economy that the world economy needs a hegemon That role has been played for over 70 years by the United States There is no other country that can take our place at this stage nor is there a good argument for thinking that the United States should abandon its role as the essential nation in global governance Nonetheless we appear to be flirting dangerously with that temptation I hope we do not succumb to it Thank you,Thank you Madam Chair The economy of the United States is in a good place but with major—that is very large some would even say “yuge”—uncertainties hovering over it The good news about the us economy is much the same as it was when we met seven weeks ago on December 13 and 14: Unemployment is at or below most estimates of the natural rate the pce inflation rate isse to reaching its target rate of 2 percent and there are few problems that need fomc intervention To be sure the low growth rate of productivity and the consequent low growth rate of real gdp are major problems but monetary policy can at best contribute relatively little to increasing the growth rate of the economy on a sustained basisFurther conditions abroad have improved Both the growth rate and the inflation rate of the euro zone have increased The projected decline in British growth that was expected to follow a Brexit election victory has not yet appeared though we should remind ourselves that Brexit has not yet happened and that Britain is still a member of the European Union bound byits rules The Chinese economy grew rapidly in the fourth quarter of 2016 although the engine of growth is one that will not be permanently sustainable The Indian economy however is suffering from an “own goal” following an ill-prepared monetary experiment And the Japanese central bank according to the newspapers today believes that it is in a good position to begin growing more rapidly again Commodity prices have risen and commodity producers including oil-producing countries are doing betterIn terms of us growth the more timely Tealbook—for the production of which the staff deserves our thanks and commendation—presents an analysis of an expansionary fiscal policy consisting of an increase in the primary budget deficit by 1 percent of gdp This expansion is assumed at least for the meantime until the proposals under consideration take more shape to take the form of a cut in personal income taxes beginning in the third quarter of this year It is calculated to increase the growth rate of real gdp by ¼ percentage point per year in 2017 ’18 and ’19 which means that the level of real gdp would be ¾ percentage point higher by the end of 2019Of course as the Risks and Uncertainty section later in Tealbook A which includes fan charts makes clear a wide variety of possible fiscal outcomes remain in play In addition we plan at our next meeting to discuss considerations for beginning to reduce the size of the Federal Reserve’s balance sheet In light of the very small amount of information about the economy that has arrived in the data received since our December meeting it’s clear that no change in the interest rate needs to be on the table today What we do in March will depend on the data that come in before that meetingI would like to conclude on the same note on which I began The specter of a possible end of the second age of globalization hangs over us In the period between the two world warsa great deal of attention was paid to competitive depreciations known also as “beggar thy neighbor” policies This latter phrase which has a wider context than just depreciations applies to what has been happening to the Mexican economy since November 8 More of that approach carries great dangers for the world economy not least for the us economyWe also need to remind ourselves of Kindleberger’s conclusion from his studies of the global economy that the world economy needs a hegemon That role has been played for over 70 years by the United States There is no other country that can take our place at this stage nor is there a good argument for thinking that the United States should abandon its role as the essential nation in global governance Nonetheless we appear to be flirting dangerously with that temptation I hope we do not succumb to it Thank you,20170201
242,CHAIR YELLEN,CHAIR YELLEN Thank you Governor Brainard,Thank you Governor Brainard,20170201
243,MS BRAINARD,MS BRAINARD Thank you In recent months the data have painted a consistent picture of a resilient and gently improving us economy Most recent data suggest that progress toward our goals will continue in the months ahead Indeed some developments suggest that increases in demand could prove to be materially stronger than expected As a result the risks to the outlook are asse to balanced as they have been for some time although policy uncertainty is very highFollowing several quarters in which the unemployment rate remained stable while labor force participation increased the past quarter showed a further reduction in the unemployment rate to 47 percent Payroll growth has remained sufficiently strong to continue eroding slack including among individuals who had not previously benefited fully from the recoveryIn another sign that take-up in slack continues some measures of nominal wage growth have strengthened: Average hourly earnings increased 29 percent last year and business-sectorcompensation per hour looks to have increased at a similar pace on average over the past two years Nonetheless some slack may remain Relative to pre-crisis levels the prime-age employment-to-population ratio remains low and the share of employees working part time for economic reasons is still elevated Today’s report shows the employment cost index increasing only 2¼ percent last year But overall I am pleased to see that full employment isse and could prove sustainable with the right policy mixFollowing a long period of stubbornly below-target inflation I have been encouraged to see recent signs of gradual progress toward our target as the effects of earlier dollar appreciation and oil price declines appear to be waning Over the 12-month period ending in November core pce prices increased 16 percent This rate is still notably below 2 percent but it’s up¼ percentage point from a year earlierThere have also been some reassuring signs on inflation expectations which are particularly important in an environment with a flat Phillips curve and a low neutral rate The TIPS-based measure of five-year five-year-forward inflation compensation is about 50 basis points above the very depressed levels prevailing through much of the past year although it remains below historical norms The median three-year-ahead inflation expectation in the New York Federal Reserve survey has also moved higher on net in recent months although the median 5-to-10-year-ahead expectation measure from the Michigan survey remains puzzlingly low Further progress on inflation will be needed to reach our symmetric 2 percent target But recent months have seen welcome progressIn addition the positive momentum in recent indicators of aggregate spending point to continued progress on this front Consumer spending rose nearly 3 percent last year andongoing job growth further increases in wealth and notable recent increases in consumer sentiment all suggest continued strength in consumptionBusiness investment which had been stagnant since the middle of 2014 increased at an annual rate of 2 percent over the second half and business sentiment indicators have risen notably On the other hand the dollar is up about 4 percent since October and over 20 percent since mid-2014 Furthermore longer-term corporate interest rates are upse to 50 basis points since OctoberThe strong dollar along with weak foreign growth were likely responsible for much of the weakness in business investment over the past two years and renewed dollar strength along with higher interest rates may weigh on investment as well Higher interest rates may also damp growth in the housing sector whose recent indicators show a welcome pickup in activity at the end of last year Although my baseline outlook is for further improvement in the labor market and inflation a number of crosscurrents could affect activity On the one hand possible fiscal expansion together with stronger sentiment as well as the stock market should provide some further impetus to growth On the other hand sectors that are sensitive to the dollar and long- term rates are likely to be a factor holding back economic momentum The net effect is unclearWhile my baseline outlook hasn’t changed appreciably my sense of the balance of risks has Progress over the past year has put the economy muchser to full employment and most recently the likelihood of upside risks has increased Spending effects of the recent surge in sentiment and the likely turn toward more expansionary fiscal policy could be significantly stronger than currently anticipated and represent the most credible upside risks to aggregate demand that we have seen for some timeMarket participants clearly anticipate a significant policy shift in this direction The effects will depend on the timing; the magnitude; the composition of the policies; the extent to which they boost aggregate supply relative to aggregate demand in a situation in which we arese to full employment; and the response of the dollar and longer-term interest rates in view of anemic demand abroad and projections of our debt-to-GDP ratio In addition events over the past few days counsel vigilance to possible policy changes well outside the fiscal realm that could pose downside tail risks The risks from abroad are still tilted to the downside but they have lessened especially relative to domestic upside risksIn China gdp increased at an annual rate of 6¾ percent With a key political transition in the second half of this year the regime’s economic management tools will no doubt be employed in order to ensure a smooth trajectory However the medium-to-long-term risks stemming from a highly leveraged corporate sector a slowing rate of sustainable growth and large pent-up demand for capital outflows have not gone away There are also risks in some other emerging markets that could be exacerbated by further increases in interest rates and the dollar and Mexico faces particular challenges that bear watching Similarly with recent European economic indicators positive of late uncertainty about the prospects of troubled banks reduced and central bank asset purchases slated to continue through the end of the year the recovery in Europe seems likely to progress further in coming quarters but longer-term risks remainOverall the addition of upside risks to domestic demand has led to a more balanced outlook As a result risk-management considerations may not weigh quite as heavily on the appropriate path of future monetary policy as they did previously—a subject to which we’ll return tomorrow Thank you Madam Chair,Thank you In recent months the data have painted a consistent picture of a resilient and gently improving us economy Most recent data suggest that progress toward our goals will continue in the months ahead Indeed some developments suggest that increases in demand could prove to be materially stronger than expected As a result the risks to the outlook are asse to balanced as they have been for some time although policy uncertainty is very highFollowing several quarters in which the unemployment rate remained stable while labor force participation increased the past quarter showed a further reduction in the unemployment rate to 47 percent Payroll growth has remained sufficiently strong to continue eroding slack including among individuals who had not previously benefited fully from the recoveryIn another sign that take-up in slack continues some measures of nominal wage growth have strengthened: Average hourly earnings increased 29 percent last year and business-sectorcompensation per hour looks to have increased at a similar pace on average over the past two years Nonetheless some slack may remain Relative to pre-crisis levels the prime-age employment-to-population ratio remains low and the share of employees working part time for economic reasons is still elevated Today’s report shows the employment cost index increasing only 2¼ percent last year But overall I am pleased to see that full employment isse and could prove sustainable with the right policy mixFollowing a long period of stubbornly below-target inflation I have been encouraged to see recent signs of gradual progress toward our target as the effects of earlier dollar appreciation and oil price declines appear to be waning Over the 12-month period ending in November core pce prices increased 16 percent This rate is still notably below 2 percent but it’s up¼ percentage point from a year earlierThere have also been some reassuring signs on inflation expectations which are particularly important in an environment with a flat Phillips curve and a low neutral rate The TIPS-based measure of five-year five-year-forward inflation compensation is about 50 basis points above the very depressed levels prevailing through much of the past year although it remains below historical norms The median three-year-ahead inflation expectation in the New York Federal Reserve survey has also moved higher on net in recent months although the median 5-to-10-year-ahead expectation measure from the Michigan survey remains puzzlingly low Further progress on inflation will be needed to reach our symmetric 2 percent target But recent months have seen welcome progressIn addition the positive momentum in recent indicators of aggregate spending point to continued progress on this front Consumer spending rose nearly 3 percent last year andongoing job growth further increases in wealth and notable recent increases in consumer sentiment all suggest continued strength in consumptionBusiness investment which had been stagnant since the middle of 2014 increased at an annual rate of 2 percent over the second half and business sentiment indicators have risen notably On the other hand the dollar is up about 4 percent since October and over 20 percent since mid-2014 Furthermore longer-term corporate interest rates are upse to 50 basis points since OctoberThe strong dollar along with weak foreign growth were likely responsible for much of the weakness in business investment over the past two years and renewed dollar strength along with higher interest rates may weigh on investment as well Higher interest rates may also damp growth in the housing sector whose recent indicators show a welcome pickup in activity at the end of last year Although my baseline outlook is for further improvement in the labor market and inflation a number of crosscurrents could affect activity On the one hand possible fiscal expansion together with stronger sentiment as well as the stock market should provide some further impetus to growth On the other hand sectors that are sensitive to the dollar and long- term rates are likely to be a factor holding back economic momentum The net effect is unclearWhile my baseline outlook hasn’t changed appreciably my sense of the balance of risks has Progress over the past year has put the economy muchser to full employment and most recently the likelihood of upside risks has increased Spending effects of the recent surge in sentiment and the likely turn toward more expansionary fiscal policy could be significantly stronger than currently anticipated and represent the most credible upside risks to aggregate demand that we have seen for some timeMarket participants clearly anticipate a significant policy shift in this direction The effects will depend on the timing; the magnitude; the composition of the policies; the extent to which they boost aggregate supply relative to aggregate demand in a situation in which we arese to full employment; and the response of the dollar and longer-term interest rates in view of anemic demand abroad and projections of our debt-to-GDP ratio In addition events over the past few days counsel vigilance to possible policy changes well outside the fiscal realm that could pose downside tail risks The risks from abroad are still tilted to the downside but they have lessened especially relative to domestic upside risksIn China gdp increased at an annual rate of 6¾ percent With a key political transition in the second half of this year the regime’s economic management tools will no doubt be employed in order to ensure a smooth trajectory However the medium-to-long-term risks stemming from a highly leveraged corporate sector a slowing rate of sustainable growth and large pent-up demand for capital outflows have not gone away There are also risks in some other emerging markets that could be exacerbated by further increases in interest rates and the dollar and Mexico faces particular challenges that bear watching Similarly with recent European economic indicators positive of late uncertainty about the prospects of troubled banks reduced and central bank asset purchases slated to continue through the end of the year the recovery in Europe seems likely to progress further in coming quarters but longer-term risks remainOverall the addition of upside risks to domestic demand has led to a more balanced outlook As a result risk-management considerations may not weigh quite as heavily on the appropriate path of future monetary policy as they did previously—a subject to which we’ll return tomorrow Thank you Madam Chair,20170201
244,CHAIR YELLEN,CHAIR YELLEN Thank you President Harker,Thank you President Harker,20170201
245,MR HARKER,MR HARKER Thank you Madam Chair Over the intermeeting period overall economic activity in the Third District continued to improve with activity in the Philadelphia metro area picking up notably Employment growth also improved somewhat in December and there is evidence of increasing price pressures as wellThe overall outlook was a bit more positive than it has been in a while Our January manufacturing survey displayed its strongest readings since November 2014 with strength in shipments new orders employment and inventories There is ample evidence that manufacturers are beginning to restock and optimism is rampantOne well-diversified contact in the region indicated that his order book to May is up an astonishing 50 percent from a year ago and he is seeing strength in Asia and Europe despite the strong dollar He is not seeing red in any of his business lines His organic pet foods business is booming and the margins are incredible It is a good time to be a dog in America [Laughter]Activity in our service sector is picking up as well after several months of rather tepid growth Revenues and new orders were robust in January and strength was widespreadAdditionally auto sales have been robust and future indexes remain unusually high for this late in an expansionEmployment reports in the region are a bit mixed with employment growth fairly flat which doesn’t quite square with the falling unemployment rate low initial claims and the information we are receiving from our surveys Nonresidential construction activity in the region is also robust and even with the substantial addition of office space—5 percent more square footage is being added over the next few years—it is being occupied at an even faster pace and leading to an acceleration in net absorption and rents On the residential side ourregion continues to look much different than the nation with the multifamily sector performing relatively better than the nation and the single-family performing relatively worse In Philadelphia homeownership rates are still falling as millennials continue to move in and become an increasing share of the population Rents are rising and vacancy rates continue to fall sharply We are also hearing anecdotal evidence of supply constraints in the housing sectorOne notable change in our landscape is that manufacturers are reporting a steep increase in prices received That series has jumped to its highest level in the recovery and it currently stands at 20 points above average which loosely translates to an equivalent 2½ percent monthly rise in the PPI at an annualized rateRegarding the nation as a whole my economic outlook is a touch stronger than the staff’s and falls more in line with the private forecast displayed in the Tealbook I think we could see growth over the next two years of 2 percent or perhaps a bit higher and I anticipate inflation returning to target perhaps by the end of this year Nominal wage growth has accelerated and I think aggregation is masking a bit of the underlying strength in wages I think price pressures are a bit more robust than is reflected in the staff’s forecast and we may need to be sensitive to this in our policy deliberations tomorrow and beyond Thank you Madam Chair,Thank you Madam Chair Over the intermeeting period overall economic activity in the Third District continued to improve with activity in the Philadelphia metro area picking up notably Employment growth also improved somewhat in December and there is evidence of increasing price pressures as wellThe overall outlook was a bit more positive than it has been in a while Our January manufacturing survey displayed its strongest readings since November 2014 with strength in shipments new orders employment and inventories There is ample evidence that manufacturers are beginning to restock and optimism is rampantOne well-diversified contact in the region indicated that his order book to May is up an astonishing 50 percent from a year ago and he is seeing strength in Asia and Europe despite the strong dollar He is not seeing red in any of his business lines His organic pet foods business is booming and the margins are incredible It is a good time to be a dog in America [Laughter]Activity in our service sector is picking up as well after several months of rather tepid growth Revenues and new orders were robust in January and strength was widespreadAdditionally auto sales have been robust and future indexes remain unusually high for this late in an expansionEmployment reports in the region are a bit mixed with employment growth fairly flat which doesn’t quite square with the falling unemployment rate low initial claims and the information we are receiving from our surveys Nonresidential construction activity in the region is also robust and even with the substantial addition of office space—5 percent more square footage is being added over the next few years—it is being occupied at an even faster pace and leading to an acceleration in net absorption and rents On the residential side ourregion continues to look much different than the nation with the multifamily sector performing relatively better than the nation and the single-family performing relatively worse In Philadelphia homeownership rates are still falling as millennials continue to move in and become an increasing share of the population Rents are rising and vacancy rates continue to fall sharply We are also hearing anecdotal evidence of supply constraints in the housing sectorOne notable change in our landscape is that manufacturers are reporting a steep increase in prices received That series has jumped to its highest level in the recovery and it currently stands at 20 points above average which loosely translates to an equivalent 2½ percent monthly rise in the PPI at an annualized rateRegarding the nation as a whole my economic outlook is a touch stronger than the staff’s and falls more in line with the private forecast displayed in the Tealbook I think we could see growth over the next two years of 2 percent or perhaps a bit higher and I anticipate inflation returning to target perhaps by the end of this year Nominal wage growth has accelerated and I think aggregation is masking a bit of the underlying strength in wages I think price pressures are a bit more robust than is reflected in the staff’s forecast and we may need to be sensitive to this in our policy deliberations tomorrow and beyond Thank you Madam Chair,20170201
246,CHAIR YELLEN,CHAIR YELLEN Thank you President Mester,Thank you President Mester,20170201
